Var = 1 means Lf  Var = 2 means subs  Var = 3 means pars
Lf in microns, subs and pars in mg/l
Var Index  0 = Lf
Var Index  1 = Meth
Var Index  2 = Dead
Var Index  3 = Live

Unit,  Time,  Var,  Var Index,  Grid  1,  Grid  2,  Grid  3,  Grid  4,  Grid  5,  Grid  6,  Grid  7,  Grid  8,  Grid  9,  Grid  10,  Grid  11,  Grid  12,  Bulk
0,    2.800,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   1.00000e+02
0,    2.800,  3,  2,   1.95300e-02,   1.95300e-02,   1.95300e-02,   1.95300e-02,   1.95300e-02,   1.95300e-02,   1.95300e-02,   1.95300e-02,   1.95300e-02,   1.95300e-02,   1.95300e-02,   1.95300e-02,   0.00000e+00
0,    2.800,  3,  3,   6.04700e-02,   6.04700e-02,   6.04700e-02,   6.04700e-02,   6.04700e-02,   6.04700e-02,   6.04700e-02,   6.04700e-02,   6.04700e-02,   6.04700e-02,   6.04700e-02,   6.04700e-02,   0.00000e+00
0,    2.900,  1,  0,   6.34000e+00
0,    2.900,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   1.00000e+02
0,    2.900,  3,  2,   2.01300e-02,   2.01300e-02,   2.01300e-02,   2.01300e-02,   2.01300e-02,   2.01300e-02,   2.01300e-02,   2.01300e-02,   2.01300e-02,   2.01300e-02,   2.01300e-02,   2.01300e-02,   0.00000e+00
0,    2.900,  3,  3,   5.98700e-02,   5.98700e-02,   5.98700e-02,   5.98700e-02,   5.98700e-02,   5.98700e-02,   5.98700e-02,   5.98700e-02,   5.98700e-02,   5.98700e-02,   5.98700e-02,   5.98700e-02,   0.00000e+00
0,    3.000,  1,  0,   6.26000e+00
0,    3.000,  2,  1,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   0.00000e+00,   1.00000e+02
0,    3.000,  3,  2,   2.07200e-02,   2.07200e-02,   2.07200e-02,   2.07200e-02,   2.07200e-02,   2.07200e-02,   2.07200e-02,   2.07200e-02,   2.07200e-02,   2.07200e-02,   2.07200e-02,   2.07200e-02,   0.00000e+00
